equity
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
999.5431945307645
999.5431945307645
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
971.3077058732132
970.7587175832954
970.7587175832954
970.7587175832954
970.7587175832954
970.7587175832954
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
960.975236886382
959.633900894956
959.633900894956
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
910.3630925552144
909.2750728841863
909.2750728841863
908.4322929308671
908.4322929308671
908.4322929308671
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
856.2303889861018
