opened,closed,side,entry_type,entry,exit,amount,leverage,gross_pnl,net_pnl,fees,reason,sentiment,tp1_hit,is_pyramid
2018-04-09 08:00:00+00:00,2018-04-10 16:00:00+00:00,short,mean_reversion,395.69,411.55,4.921560394705681,1.3891751370870669,-76.10853562745108,-80.08141604047329,3.9728804130222137,stop_loss,42.357780875717,False,False
2018-05-22 16:00:00+00:00,2018-05-28 08:00:00+00:00,short,squeeze_breakout,666.66,529.36,3.250531696235811,1.6418913213447996,335.88283605466194,331.8825529700309,4.000283084631082,take_profit_full,56.11677243898926,True,False
2018-05-22 20:00:00+00:00,2018-05-29 08:00:00+00:00,short,squeeze_breakout,640.99,552.9,2.0538829307431583,0.9991396507846739,157.2986575950662,154.82160289468737,2.477054700378825,stop_loss,49.016828688701665,True,True
2018-05-23 04:00:00+00:00,2018-05-29 08:00:00+00:00,short,squeeze_breakout,621.09,552.9,1.7394246128927262,0.8207172093487811,135.79007837829883,133.76410965180122,2.02596872649761,stop_loss,47.61003490401396,True,True
2018-05-28 20:00:00+00:00,2018-05-29 08:00:00+00:00,short,squeeze_breakout,511.5,552.9,1.0778772572619573,0.3085244758114151,-44.07278423355552,-45.220076786185146,1.1472925526296274,stop_loss,40.086731153830456,False,True
2018-06-02 20:00:00+00:00,2018-06-03 08:00:00+00:00,short,mean_reversion,590.85,619.93,5.029525700608024,1.5723654197080281,-143.28691211347672,-149.3765612412589,6.089649127782183,stop_loss,61.55941980874843,False,False
2018-06-10 00:00:00+00:00,2018-06-13 08:00:00+00:00,short,squeeze_breakout,568.98,476.01,6.514463191283136,2.133167103070694,452.68340240981007,445.71918067980073,6.964221730009324,take_profit_full,73.74866414048935,True,False
2018-06-10 16:00:00+00:00,2018-06-14 16:00:00+00:00,short,squeeze_breakout,538.16,519.65,3.2840090447848023,1.0192774437381886,134.2114070837124,130.8092065534058,3.402200530306607,stop_loss,58.89164943526163,True,True
2018-06-20 00:00:00+00:00,2018-06-20 12:00:00+00:00,short,mean_reversion,519.93,535.29,4.504824627023113,1.0145258404415445,-66.85191280274695,-71.60549384567427,4.753581042927329,trend_reversal,35.79157979596945,False,False
2018-07-10 08:00:00+00:00,2018-07-15 08:00:00+00:00,short,squeeze_breakout,435.18,447.09,4.864781150727796,0.9473510711817554,-55.82248804399418,-60.11453850984679,4.292050465852613,stop_loss,64.53118286989695,False,False
2018-07-15 16:00:00+00:00,2018-07-16 08:00:00+00:00,short,mean_reversion,450.19,473.58,16.3872337262797,3.395829741379308,-375.9200281064481,-391.05806300577353,15.1380348993254,stop_loss,68.37420991680008,False,False
2018-07-30 16:00:00+00:00,2018-08-07 16:00:00+00:00,short,squeeze_breakout,454.17,394.56,12.0874119729296,3.094478647037359,511.83142744176655,501.3582893378217,10.473138103944851,take_profit_full,58.16020951418835,True,False
2018-07-31 08:00:00+00:00,2018-08-08 04:00:00+00:00,short,squeeze_breakout,437.7,368.15,8.34955820441445,2.066435071191523,413.1586837615788,406.2589845915699,6.899699170008903,take_profit_full,51.83317493003854,True,True
2018-07-31 12:00:00+00:00,2018-08-08 20:00:00+00:00,short,squeeze_breakout,430.0,355.48,8.31122027838822,1.8727039304760034,460.5247156254911,453.83401707698306,6.6906985485080845,take_profit_full,50.2517292359681,True,True
2018-08-07 16:00:00+00:00,2018-08-11 00:00:00+00:00,short,squeeze_breakout,394.56,318.86,4.220124563670768,0.6592443737212997,217.12355194605303,214.00882570996737,3.114726236085666,take_profit_full,47.94867844925092,True,True
2018-08-08 04:00:00+00:00,2018-08-13 20:00:00+00:00,short,squeeze_breakout,368.15,283.81,3.5848283503006835,0.4601874999999998,217.62829721430634,215.2050966426371,2.4232005716692497,take_profit_full,45.64997120275343,True,True
2018-08-10 20:00:00+00:00,2018-08-15 00:00:00+00:00,short,squeeze_breakout,331.81,285.37,3.2916815431341035,0.33717731231854015,148.47725394665684,146.440213282096,2.0370406645608243,stop_loss,33.01728037893453,True,True
2018-08-28 00:00:00+00:00,2018-08-28 16:00:00+00:00,short,mean_reversion,283.53,293.14,19.347954721068817,1.4848945084542886,-180.44811926740695,-191.6055043164057,11.157385048998755,stop_loss,47.15746355174764,False,False
2018-09-05 16:00:00+00:00,2018-09-13 00:00:00+00:00,short,squeeze_breakout,243.38,189.5,9.95425765956273,0.6927324478178372,487.99135586265436,483.63159009291905,4.359765769735284,stop_loss,36.44025741391893,True,False
2018-09-05 20:00:00+00:00,2018-09-13 00:00:00+00:00,short,squeeze_breakout,228.53,189.5,6.1096661262556875,0.39951530167287735,241.07844413284388,238.52564233531047,2.552801797533414,stop_loss,30.484641411795927,True,True
2018-09-25 00:00:00+00:00,2018-09-27 16:00:00+00:00,short,squeeze_breakout,221.67,228.6,9.166247442476418,0.48199109546489965,-61.49021270578789,-65.61749894171174,4.127286235923856,stop_loss,58.136547600522675,False,False
2018-09-25 04:00:00+00:00,2018-09-27 16:00:00+00:00,short,squeeze_breakout,208.97,228.6,5.8372880777653995,0.2894975968334748,-113.36614687692412,-115.92036902111192,2.554222144187806,stop_loss,45.45635399064693,False,True
2018-09-25 08:00:00+00:00,2018-09-27 16:00:00+00:00,short,squeeze_breakout,207.02,228.6,5.554496992039056,0.27298116254036614,-118.7161531209108,-121.13580310058286,2.4196499796720534,stop_loss,44.136691717214575,False,True
2018-10-03 00:00:00+00:00,2018-10-05 20:00:00+00:00,short,squeeze_breakout,218.72,228.37,32.50815872961186,1.8191474825486418,-306.5935472634139,-321.12761994983606,14.534072686422165,stop_loss,58.122058341147934,False,False
2018-10-11 04:00:00+00:00,2018-10-15 04:00:00+00:00,short,squeeze_breakout,200.53,216.8,31.809632822236175,1.7816404886561954,-511.1639403479399,-524.4390544136437,13.275114065703823,stop_loss,49.63807103014898,False,False
2018-10-11 20:00:00+00:00,2018-10-15 04:00:00+00:00,short,squeeze_breakout,191.58,216.8,18.879897777769724,1.0120601341638715,-472.5340111390873,-480.24418379357286,7.7101726544856,stop_loss,45.196462613852994,False,True
2018-10-15 12:00:00+00:00,2018-10-18 00:00:00+00:00,short,mean_reversion,216.7,214.0,25.376941100700957,2.143422354104848,74.01692410841419,63.087075576342286,10.929848532071903,trend_reversal,71.08615617797896,False,False
2018-10-23 08:00:00+00:00,2018-11-02 00:00:00+00:00,short,squeeze_breakout,203.71,200.85,18.10885252864379,1.4062820512820517,55.48027258053151,48.15415520154338,7.326117378988132,stop_loss,55.897263742631864,False,False
2018-10-29 12:00:00+00:00,2018-11-02 00:00:00+00:00,short,squeeze_breakout,198.41,200.85,13.91643041039737,1.0540755330683054,-31.194931243642607,-36.75120524929786,5.556274005655254,stop_loss,53.281654315744326,False,True
2018-11-02 20:00:00+00:00,2018-11-04 04:00:00+00:00,short,mean_reversion,202.35,201.57,60.199758902376054,4.634980366492138,59.13723315774918,34.82134654190145,24.315886615847734,stop_loss,74.91284545376037,False,False
2018-11-14 08:00:00+00:00,2018-11-15 08:00:00+00:00,short,squeeze_breakout,204.52,177.88,15.201140741012187,1.172834516657565,304.62356390232867,298.70720392022304,5.916359982105648,take_profit_full,53.27623466872778,True,False
2018-11-14 12:00:00+00:00,2018-11-19 20:00:00+00:00,short,squeeze_breakout,191.49,150.81,7.9848295959905276,0.5569653739612193,222.22970505251453,219.39237570387525,2.837329348639274,take_profit_full,36.47439539462807,True,True
2018-11-14 16:00:00+00:00,2018-11-20 08:00:00+00:00,short,squeeze_breakout,185.55,134.62,5.990324113671747,0.40510693598693026,222.39407739832617,220.39235069250162,2.001726705824551,take_profit_full,34.70065833972133,True,True
2018-12-24 00:00:00+00:00,2018-12-25 00:00:00+00:00,long,squeeze_breakout,148.3,123.61,7.796156389512027,0.341705069124424,-191.3309312644874,-193.45078414835962,2.1198528838722153,stop_loss,74.66666666666666,False,False
2018-12-27 16:00:00+00:00,2018-12-28 12:00:00+00:00,short,squeeze_breakout,114.1,126.62,11.23991663260376,0.4021651560926486,-139.44128175241912,-142.1469544842195,2.7056727318003775,stop_loss,35.47665619905783,False,False
2019-01-02 08:00:00+00:00,2019-01-08 00:00:00+00:00,long,squeeze_breakout,147.81,146.57,27.25372384459139,1.3227315340909076,-29.766244645824518,-37.78919587119533,8.022951225370814,stop_loss,73.60905059937325,False,False
2019-01-10 16:00:00+00:00,2019-01-14 12:00:00+00:00,short,squeeze_breakout,125.62,127.28,27.606427635645375,1.1545576891514846,-42.358750435581456,-49.340415984636174,6.981665549054716,stop_loss,57.31107515887903,False,False
2019-01-13 16:00:00+00:00,2019-01-14 12:00:00+00:00,short,squeeze_breakout,113.04,127.28,29.059798171558118,1.0948965517241378,-410.5266063776745,-417.51025707426334,6.983650696588848,stop_loss,41.87979182533638,False,True
2019-01-20 16:00:00+00:00,2019-01-30 12:00:00+00:00,short,squeeze_breakout,116.77,108.81,45.03628954459455,2.0785505403687226,387.1666228682839,377.0307555433775,10.13586732490645,stop_loss,46.3324868573465,True,False
2019-01-28 00:00:00+00:00,2019-01-30 12:00:00+00:00,short,squeeze_breakout,107.77,108.81,45.9032830944086,1.815377005347594,-42.792417599100816,-52.734150651687834,9.941733052587015,stop_loss,48.18349271045618,False,True
2019-01-28 04:00:00+00:00,2019-01-30 12:00:00+00:00,short,squeeze_breakout,107.01,108.81,42.01633365374434,1.6529390542907183,-71.13323271245251,-80.20119784160362,9.067965129151105,stop_loss,47.65940325024821,False,True
2019-02-03 00:00:00+00:00,2019-02-06 20:00:00+00:00,short,mean_reversion,109.76,104.5,84.32599394907436,3.354132712456347,495.81660618200976,477.7919249753951,18.024681206614645,stop_loss,62.26714704488863,True,False
2019-02-25 00:00:00+00:00,2019-02-26 16:00:00+00:00,long,mean_reversion,138.79,135.02,12.8811016271946,0.5538308060654429,-46.773985039685066,-50.30095947622722,3.5269744365421536,trend_reversal,39.29296363000972,False,False
2019-03-22 04:00:00+00:00,2019-03-22 12:00:00+00:00,long,mean_reversion,135.66,136.55,62.12204000026252,2.6535581222056597,63.71609154667018,46.80585103819872,16.91024050847146,trend_reversal,72.11180295953338,False,False
2019-03-25 12:00:00+00:00,2019-03-27 00:00:00+00:00,short,squeeze_breakout,133.88,136.82,38.28710608123015,1.5947135564378851,-107.43821411666147,-117.80253373285046,10.364319616189,stop_loss,64.40389478305204,False,False
2019-04-07 20:00:00+00:00,2019-04-11 00:00:00+00:00,long,squeeze_breakout,174.21,168.88,16.36605160835641,0.9222882352941166,-84.3799252218481,-89.9949538681591,5.615028646311002,stop_loss,72.66666666666666,False,False
2019-04-08 00:00:00+00:00,2019-04-11 00:00:00+00:00,long,squeeze_breakout,179.86,168.88,9.767891212793565,0.5688343373493973,-105.49459260294049,-108.90104698449011,3.406454381549628,stop_loss,72.5,False,True
2019-04-11 16:00:00+00:00,2019-04-13 12:00:00+00:00,long,mean_reversion,164.94,162.8,35.48831115433225,2.0269124423963145,-70.09154382847497,-81.72248292619582,11.630939097720852,trend_reversal,50.72959456225807,False,False
2019-04-18 00:00:00+00:00,2019-04-21 08:00:00+00:00,long,squeeze_breakout,171.79,166.84,35.430633107113486,2.173574333483956,-169.29500541874032,-181.29288070780217,11.99787528906184,stop_loss,61.35522138654076,False,False
2019-04-25 20:00:00+00:00,2019-04-27 16:00:00+00:00,short,squeeze_breakout,154.72,161.35,24.411533136237104,1.445498832165499,-158.07151228641328,-165.78726556478375,7.715753278370461,regime_flip,42.71105124383813,False,False
2019-05-14 00:00:00+00:00,2019-05-17 00:00:00+00:00,long,squeeze_breakout,208.63,240.65,9.409100083358162,0.8034163113739516,439.3920834257119,435.0286132620546,4.363470163657348,stop_loss,74.66666666666666,True,False
2019-05-14 04:00:00+00:00,2019-05-17 00:00:00+00:00,long,squeeze_breakout,214.68,240.65,7.870809149486867,0.6921111192338625,319.9852273134606,316.28752117503166,3.6977061384289303,stop_loss,74.5,True,True
2019-05-14 20:00:00+00:00,2019-05-17 00:00:00+00:00,long,squeeze_breakout,216.4,240.65,7.9145418825760405,0.7020185375901136,308.1637685567336,304.43190376826135,3.731864788472255,stop_loss,72.5,True,True
2019-05-23 08:00:00+00:00,2019-05-26 08:00:00+00:00,long,mean_reversion,235.96,246.1,11.063091429886814,0.7471817606079801,114.79019415284824,109.45712029815701,5.3330738546912375,stop_loss,49.069363629088784,False,False
2019-05-26 20:00:00+00:00,2019-05-30 16:00:00+00:00,long,squeeze_breakout,264.45,269.28,8.381774734824852,0.6156135683405393,42.70053229782833,38.226927668610266,4.473604629218068,stop_loss,68.98101135434337,False,False
2019-05-31 04:00:00+00:00,2019-06-03 04:00:00+00:00,long,mean_reversion,255.56,261.51,8.671504700571672,0.6093882000272516,53.81154270967945,49.32776777415486,4.483774935524594,stop_loss,56.5134811390195,False,False
2019-06-09 16:00:00+00:00,2019-06-10 04:00:00+00:00,short,squeeze_breakout,233.59,236.3,12.004586101130515,0.7612337057728121,-29.728277066700716,-35.369112029760934,5.640834963060218,regime_flip,40.55191256830601,False,False
2019-06-12 12:00:00+00:00,2019-06-18 16:00:00+00:00,long,squeeze_breakout,253.5,264.52,13.992186116689185,0.9729803826002195,157.74091018649526,150.49267793432793,7.248232252167332,stop_loss,62.55185105523299,False,False
2019-06-12 20:00:00+00:00,2019-06-18 16:00:00+00:00,long,squeeze_breakout,261.15,264.52,9.811300946711777,0.7035256566890653,35.626305432652515,30.468798863994532,5.157506568657979,stop_loss,68.31123878899203,False,True
2019-06-27 20:00:00+00:00,2019-06-30 08:00:00+00:00,long,mean_reversion,298.35,304.17,4.959497748002117,0.3873094469789695,30.34394304648872,27.355746463362486,2.9881965831262356,stop_loss,55.092401663603624,False,False
2019-07-07 16:00:00+00:00,2019-07-10 12:00:00+00:00,long,squeeze_breakout,306.32,288.23,8.406662047964838,0.669517069109075,-149.5013877291511,-154.4995686497686,4.998180920617495,stop_loss,37.60635806683497,False,False
2019-08-02 08:00:00+00:00,2019-08-02 12:00:00+00:00,short,mean_reversion,219.1,219.92,19.453756607099226,1.1553585777420656,-11.689762345205793,-20.230350570854494,8.540588225648701,trend_reversal,77.58098539311128,False,False
2019-08-08 16:00:00+00:00,2019-08-11 16:00:00+00:00,short,squeeze_breakout,218.28,215.49,28.114330590817953,1.6745786653677537,84.57577842974561,72.3806252493665,12.195153180379105,stop_loss,73.19602128252679,False,False
2019-08-09 08:00:00+00:00,2019-08-11 16:00:00+00:00,short,squeeze_breakout,210.65,215.49,17.831762296758384,1.0267092175066312,-82.54946878849847,-90.1482959736391,7.598827185140618,stop_loss,59.21069859045683,False,True
2019-08-14 16:00:00+00:00,2019-08-18 12:00:00+00:00,short,squeeze_breakout,186.46,193.83,16.967732299851143,0.8698889218009477,-121.88838368527276,-128.34104260158315,6.452658916310392,stop_loss,36.40442750706517,False,False
2019-08-19 16:00:00+00:00,2019-08-22 12:00:00+00:00,short,mean_reversion,198.07,191.16,45.93333021658038,2.5953431780366056,420.20132015439196,402.4163940278342,17.784926126557757,stop_loss,46.18707186980291,True,False
2019-08-21 12:00:00+00:00,2019-08-23 04:00:00+00:00,short,squeeze_breakout,183.26,193.19,19.00124821062326,0.9299362534519794,-185.20022598441028,-192.35324587329941,7.153019888889126,stop_loss,30.72201515564234,False,True
2019-09-03 08:00:00+00:00,2019-09-03 12:00:00+00:00,short,mean_reversion,177.07,181.26,46.912982315170616,2.2432854729729743,-188.2585141220175,-205.06884307501258,16.810328952995086,stop_loss,56.328521578245194,False,False
2019-09-03 20:00:00+00:00,2019-09-06 08:00:00+00:00,short,mean_reversion,178.75,176.36,56.82542591788308,2.9107862903225814,145.9703128265614,125.79103582886194,20.179276997699464,stop_loss,60.488079383724184,False,False
2019-09-24 12:00:00+00:00,2019-09-30 12:00:00+00:00,short,squeeze_breakout,192.66,178.9,10.778811585075294,0.5760051252847381,225.84477434614362,221.91525079468857,3.929523551455049,stop_loss,56.872972394548285,True,False
2019-10-01 04:00:00+00:00,2019-10-04 16:00:00+00:00,short,mean_reversion,180.79,177.49,19.006005886243063,0.8983035207268594,66.15591522877567,59.3464434398525,6.809471788923165,stop_loss,33.04634569597033,False,False
2019-10-07 20:00:00+00:00,2019-10-08 04:00:00+00:00,short,mean_reversion,179.85,180.98,26.365521667303017,1.2218070652173931,-25.05120041218784,-34.56467159540079,9.513471183212948,trend_reversal,48.27031486762223,False,False
2019-10-16 08:00:00+00:00,2019-10-20 16:00:00+00:00,short,squeeze_breakout,176.73,175.53,26.93378495012944,1.2390373914978854,37.0805497543914,27.592854667858802,9.487695086532597,stop_loss,66.3622105188495,False,False
2019-10-23 12:00:00+00:00,2019-10-25 08:00:00+00:00,short,squeeze_breakout,158.43,165.54,17.110510992595486,0.7014611005692594,-118.94491490079675,-124.48820714706791,5.543292246271161,stop_loss,41.137275242047025,False,False
2019-10-25 16:00:00+00:00,2019-10-26 16:00:00+00:00,long,squeeze_breakout,180.67,176.39,16.021497163392286,0.7745107512248232,-65.67740396680891,-71.39803974396976,5.72063577716085,regime_flip,69.65780823694149,False,False
2019-11-19 08:00:00+00:00,2019-11-22 12:00:00+00:00,short,squeeze_breakout,174.65,148.06,46.94293851995826,2.238191619202604,946.5879252264768,931.1291461424694,15.458779084007453,take_profit_full,52.75556132606249,True,False
2019-11-21 08:00:00+00:00,2019-11-25 04:00:00+00:00,short,squeeze_breakout,168.23,135.26,27.467362384306217,1.2643052147239282,723.3043711592838,714.7813859482455,8.522985211038298,take_profit_full,45.46955430006277,True,True
2019-11-21 12:00:00+00:00,2019-11-25 12:00:00+00:00,short,squeeze_breakout,161.26,149.59,24.227991108610368,0.9864387830589982,359.93733518720376,352.47935382419575,7.457981363007987,stop_loss,40.44852479598242,True,True
2019-12-16 16:00:00+00:00,2019-12-18 16:00:00+00:00,short,squeeze_breakout,131.79,128.74,34.75190890623477,0.8113720316622688,229.77232378715365,220.8376080073607,8.93471577979296,stop_loss,41.12735796899533,True,False
2019-12-17 12:00:00+00:00,2019-12-18 16:00:00+00:00,short,squeeze_breakout,127.23,128.74,22.239755249602485,0.5016848175965675,-30.752466366492946,-36.44517651773369,5.692710151240748,stop_loss,38.49566410052208,False,True
2019-12-17 16:00:00+00:00,2019-12-18 16:00:00+00:00,short,squeeze_breakout,122.85,128.74,19.910671066513714,0.43390076886112516,-114.82782664124487,-119.83715237486905,5.009325733624186,stop_loss,36.084903990797265,False,True
2019-12-23 04:00:00+00:00,2019-12-26 16:00:00+00:00,short,mean_reversion,131.67,128.97,184.93117384886807,4.2723578491965375,691.9514252550915,643.919251471325,48.0321737837665,stop_loss,51.21866474647343,True,False
2020-01-02 16:00:00+00:00,2020-01-03 08:00:00+00:00,short,squeeze_breakout,127.62,132.46,47.733241854320475,0.9640359712230213,-224.93717424946288,-237.35163579093455,12.41446154147167,stop_loss,62.2506430404713,False,False
2020-01-14 16:00:00+00:00,2020-01-19 12:00:00+00:00,long,squeeze_breakout,165.42,164.81,34.6638567181399,0.9438018474913963,-15.410857419750123,-26.857902823781462,11.44704540403134,stop_loss,74.83333333333334,False,False
2020-01-18 12:00:00+00:00,2020-01-19 12:00:00+00:00,long,squeeze_breakout,175.53,164.81,17.561864618805064,0.5078646503083584,-185.18055461705143,-191.15755962141554,5.977005004364116,stop_loss,70.0,False,True
2020-01-23 20:00:00+00:00,2020-01-24 00:00:00+00:00,long,mean_reversion,162.81,158.99,128.68419082659761,3.5821782178217885,-470.62253584912366,-512.0331084571228,41.410572607999114,stop_loss,56.06296620428622,False,False
2020-01-24 08:00:00+00:00,2020-01-25 00:00:00+00:00,long,mean_reversion,160.63,159.05,111.74169982138986,3.3766066066066127,-158.60281647548433,-194.32440307438625,35.721586598901915,stop_loss,53.30439752345244,False,False
