opened,closed,side,entry_type,entry,exit,amount,leverage,gross_pnl,net_pnl,fees,reason,sentiment,tp1_hit
2018-01-25 00:00:00+00:00,2018-01-30 00:00:00+00:00,long,squeeze_breakout,1108.51,1136.37,0.18373419789453035,0.2014060269421444,5.322505949049663,4.9100447228801904,0.41246122616947334,stop_loss,47.43913640286759,False
2018-02-01 16:00:00+00:00,2018-02-01 20:00:00+00:00,short,squeeze_breakout,1012.03,1041.94,0.17871890574788665,0.17802877426650754,-5.16461357673527,-5.531696847574257,0.3670832708389868,regime_flip,47.28370750997017,False
2018-02-02 00:00:00+00:00,2018-02-02 12:00:00+00:00,short,squeeze_breakout,977.97,972.5,0.17438558139624363,0.16881510159794835,1.1244329972755418,0.7842991523296106,0.34013384494593135,stop_loss,44.894291234276416,False
2018-02-20 20:00:00+00:00,2018-02-26 12:00:00+00:00,short,squeeze_breakout,882.99,875.05,0.2131768862042451,0.18621185189648412,1.8808575352112042,1.5060840421886932,0.37477349302251106,stop_loss,80.52990146949355,False
2018-02-27 08:00:00+00:00,2018-03-02 00:00:00+00:00,short,mean_reversion,885.17,873.11,0.7763247365570515,0.6789154778340236,10.049655689936204,8.684659432142672,1.3649962577935324,trend_reversal,74.28470306662587,False
2018-03-04 04:00:00+00:00,2018-03-04 16:00:00+00:00,short,squeeze_breakout,839.97,864.33,0.9063571139887258,0.7462609468206618,-21.317546511728263,-22.862250941099248,1.5447044293709853,stop_loss,60.92549429445921,False
2018-03-06 16:00:00+00:00,2018-03-09 00:00:00+00:00,short,squeeze_breakout,811.6,677.93,0.795418786206867,0.647799315849487,82.14019362771009,80.93056448567992,1.209629142030162,take_profit_full,53.31532965468685,True
2018-04-08 16:00:00+00:00,2018-04-09 00:00:00+00:00,short,mean_reversion,399.39,411.82,2.2534582281691433,0.8357937219730942,-27.110477094393993,-28.938504943667084,1.8280278492730908,stop_loss,46.00078324250943,False
2018-04-09 08:00:00+00:00,2018-04-10 16:00:00+00:00,short,mean_reversion,395.69,411.55,1.6336650568070694,0.6174111720386964,-25.263502874632152,-26.582262655089092,1.3187597804569386,stop_loss,42.357780875717,False
2018-05-22 16:00:00+00:00,2018-05-28 08:00:00+00:00,short,squeeze_breakout,666.66,529.36,0.7441592248921504,0.48648631743549614,76.89520801241919,75.97940474150954,0.9158032709096493,take_profit_full,56.11677243898926,True
2018-05-28 20:00:00+00:00,2018-05-29 08:00:00+00:00,short,squeeze_breakout,511.5,552.9,0.6291683139507164,0.29383283410610966,-25.725748604973855,-26.395435358342997,0.6696867533691426,stop_loss,40.086731153830456,False
2018-06-02 20:00:00+00:00,2018-06-03 08:00:00+00:00,short,mean_reversion,590.85,619.93,1.2638060463959768,0.6988290754257904,-36.00476002668185,-37.53495111153717,1.5301910848553208,stop_loss,61.55941980874843,False
2018-06-10 00:00:00+00:00,2018-06-13 08:00:00+00:00,short,squeeze_breakout,568.98,476.01,1.144447831245194,0.6320495120209464,79.52651245644068,78.30305194692632,1.2234605095143622,take_profit_full,73.74866414048935,True
2018-06-20 00:00:00+00:00,2018-06-20 12:00:00+00:00,short,mean_reversion,519.93,535.29,1.441211127228806,0.676350560294363,-21.387674012854404,-22.908468818528785,1.5207948056743805,trend_reversal,35.79157979596945,False
2018-07-10 08:00:00+00:00,2018-07-15 08:00:00+00:00,short,squeeze_breakout,435.18,447.09,1.0490251019615167,0.42104492052522463,-12.037374220490017,-12.962897597197605,0.9255233767075873,stop_loss,64.53118286989695,False
2018-07-15 16:00:00+00:00,2018-07-16 08:00:00+00:00,short,mean_reversion,450.19,473.58,2.3932824796628616,1.0061717752234984,-54.90144535979487,-57.11228791603303,2.2108425562381617,stop_loss,68.37420991680008,False
2018-07-30 16:00:00+00:00,2018-08-07 16:00:00+00:00,short,squeeze_breakout,454.17,394.56,1.7248893266857859,0.7736196617593398,73.03900688036848,71.54447652326158,1.494530357106899,take_profit_full,58.16020951418835,True
2018-08-07 20:00:00+00:00,2018-08-13 12:00:00+00:00,short,squeeze_breakout,378.21,300.4,1.4003804399925293,0.4888689871664664,87.5002651119456,86.52795996675218,0.972305145193413,take_profit_full,41.239835959781,True
2018-08-28 00:00:00+00:00,2018-08-28 16:00:00+00:00,short,mean_reversion,283.53,293.14,4.082871229160234,0.989929672302859,-38.07877603262611,-40.43324538434594,2.354469351719832,stop_loss,47.15746355174764,False
2018-09-05 16:00:00+00:00,2018-09-13 00:00:00+00:00,short,squeeze_breakout,243.38,189.5,1.4266942250466612,0.30788108791903873,69.94137313826799,69.31650960158206,0.6248635366859366,stop_loss,36.44025741391893,True
2018-09-25 00:00:00+00:00,2018-09-27 16:00:00+00:00,short,squeeze_breakout,221.67,228.6,1.7348099937095314,0.3213273969765997,-11.637677925101473,-12.418810820969064,0.7811328958675907,stop_loss,58.136547600522675,False
2018-10-03 00:00:00+00:00,2018-10-05 20:00:00+00:00,short,squeeze_breakout,218.72,228.37,2.4618368918928883,0.45478687063716056,-23.218273041771575,-24.318935697767966,1.1006626559963915,stop_loss,58.122058341147934,False
2018-10-11 04:00:00+00:00,2018-10-15 04:00:00+00:00,short,squeeze_breakout,200.53,216.8,2.5745747028139183,0.44541012216404885,-41.3720509496272,-42.44649821035254,1.0744472607253326,stop_loss,49.63807103014898,False
2018-10-15 12:00:00+00:00,2018-10-18 00:00:00+00:00,short,mean_reversion,216.7,214.0,2.7600087368198083,0.535855588526212,8.050117482682303,6.861381719734012,1.1887357629482915,trend_reversal,71.08615617797896,False
2018-10-23 08:00:00+00:00,2018-11-02 00:00:00+00:00,short,squeeze_breakout,203.71,200.85,5.165598781705961,0.9375213675213678,15.825896643500442,13.736102000373478,2.0897946431269636,stop_loss,55.897263742631864,False
2018-11-02 20:00:00+00:00,2018-11-04 04:00:00+00:00,short,mean_reversion,202.35,201.57,11.555646410824046,2.0599912739965056,11.351689251673015,6.684132553412967,4.667556698260048,stop_loss,74.91284545376037,False
2018-11-14 08:00:00+00:00,2018-11-15 08:00:00+00:00,short,squeeze_breakout,204.52,177.88,4.356135119933323,0.7818896777717101,87.29485685860627,85.59942728925262,1.695429569353649,take_profit_full,53.27623466872778,True
2018-12-24 00:00:00+00:00,2018-12-25 00:00:00+00:00,long,squeeze_breakout,148.3,123.61,1.8804132056922482,0.22780337941628268,-46.14853677013747,-46.65983992489725,0.5113031547597793,stop_loss,74.66666666666666,False
2018-12-27 16:00:00+00:00,2018-12-28 12:00:00+00:00,short,squeeze_breakout,114.1,126.62,1.8441248834992654,0.17874006937451045,-22.878028892203556,-23.3219466341595,0.44391774195594313,stop_loss,35.47665619905783,False
2019-01-02 08:00:00+00:00,2019-01-08 00:00:00+00:00,long,squeeze_breakout,147.81,146.57,3.0589945124745794,0.39192045454545404,-3.3410032165796393,-4.241510021161906,0.9005068045822666,stop_loss,73.60905059937325,False
2019-01-10 16:00:00+00:00,2019-01-14 12:00:00+00:00,short,squeeze_breakout,125.62,127.28,2.64004263677418,0.28863942228787115,-4.050828621013556,-4.718495403853747,0.6676667828401901,stop_loss,57.31107515887903,False
2019-01-20 16:00:00+00:00,2019-01-30 12:00:00+00:00,short,squeeze_breakout,116.77,108.81,5.090615975850825,0.5196376350921806,43.76285470271508,42.61716067119009,1.1456940315249866,stop_loss,46.3324868573465,True
2019-02-03 00:00:00+00:00,2019-02-06 20:00:00+00:00,short,mean_reversion,109.76,104.5,10.738194329477665,0.9938170999870658,63.13800549068963,60.84271645276378,2.295289037925851,stop_loss,62.26714704488863,True
2019-02-25 00:00:00+00:00,2019-02-26 16:00:00+00:00,long,mean_reversion,138.79,135.02,3.3137029916092033,0.3692205373769619,-12.032751440161196,-12.940076456293712,0.9073250161325159,trend_reversal,39.29296363000972,False
2019-03-22 04:00:00+00:00,2019-03-22 12:00:00+00:00,long,mean_reversion,135.66,136.55,10.712303508146787,1.1793591654247377,10.987181216165991,8.071185078213354,2.915996137952637,trend_reversal,72.11180295953338,False
2019-03-25 12:00:00+00:00,2019-03-27 00:00:00+00:00,short,squeeze_breakout,133.88,136.82,9.837631835110452,1.06314237095859,-27.60557544514012,-30.268622382904518,2.663046937764399,stop_loss,64.40389478305204,False
2019-04-07 20:00:00+00:00,2019-04-11 00:00:00+00:00,long,squeeze_breakout,174.21,168.88,2.840595855771078,0.40990588235294084,-14.645515707226002,-15.620095739382501,0.9745800321564992,stop_loss,72.66666666666666,False
2019-04-11 16:00:00+00:00,2019-04-13 12:00:00+00:00,long,mean_reversion,164.94,162.8,3.659411006940994,0.5067281105990786,-7.22755630336883,-8.426891666783671,1.1993353634148414,trend_reversal,50.72959456225807,False
2019-04-18 00:00:00+00:00,2019-04-21 08:00:00+00:00,long,squeeze_breakout,171.79,166.84,3.739157096650321,0.5433935833709889,-17.86647783078549,-19.13266859842419,1.2661907676386983,stop_loss,61.35522138654076,False
2019-04-25 20:00:00+00:00,2019-04-27 16:00:00+00:00,short,squeeze_breakout,154.72,161.35,2.7148246667049603,0.3613747080413747,-17.579249867821282,-18.43732450022672,0.8580746324054367,regime_flip,42.71105124383813,False
2019-05-14 00:00:00+00:00,2019-05-17 00:00:00+00:00,long,squeeze_breakout,208.63,240.65,1.1008565521807394,0.20085407784348794,51.40849281336404,50.897970587290224,0.5105222260738178,stop_loss,74.66666666666666,True
2019-05-23 08:00:00+00:00,2019-05-26 08:00:00+00:00,long,mean_reversion,235.96,246.1,2.520886059018612,0.4981211737386535,26.156612912934722,24.94139457932421,1.2152183336105122,stop_loss,49.069363629088784,False
2019-05-26 20:00:00+00:00,2019-05-30 16:00:00+00:00,long,squeeze_breakout,264.45,269.28,1.8910169708976141,0.4104090455603596,9.633691407389321,8.624398919512137,1.0092924878771836,stop_loss,68.98101135434337,False
2019-05-31 04:00:00+00:00,2019-06-03 04:00:00+00:00,long,mean_reversion,255.56,261.51,1.9499255765101025,0.4062588000181678,12.10038016056801,11.092132142721931,1.0082480178460786,stop_loss,56.5134811390195,False
2019-06-09 16:00:00+00:00,2019-06-10 04:00:00+00:00,short,squeeze_breakout,233.59,236.3,2.687914012334362,0.5074891371818749,-6.6563771392849596,-7.919401054540753,1.2630239152557934,regime_flip,40.55191256830601,False
2019-06-12 12:00:00+00:00,2019-06-18 16:00:00+00:00,long,squeeze_breakout,253.5,264.52,2.0959249546778453,0.4324357256000975,23.628409976560654,22.542678931538436,1.0857310450222175,stop_loss,62.55185105523299,False
2019-06-27 20:00:00+00:00,2019-06-30 08:00:00+00:00,long,mean_reversion,298.35,304.17,1.0823915514025475,0.25820629798597966,6.62245034852377,5.970287790972707,0.652162557551063,stop_loss,55.092401663603624,False
2019-07-07 16:00:00+00:00,2019-07-10 12:00:00+00:00,long,squeeze_breakout,306.32,288.23,1.8306076351187557,0.44634471273938336,-32.55494038850867,-33.643328157968526,1.0883877694598563,stop_loss,37.60635806683497,False
2019-08-02 08:00:00+00:00,2019-08-02 12:00:00+00:00,short,mean_reversion,219.1,219.92,2.864206013087321,0.513492701218696,-1.7211013932641517,-2.9785451171297472,1.2574437238655956,trend_reversal,77.58098539311128,False
2019-08-08 16:00:00+00:00,2019-08-11 16:00:00+00:00,short,squeeze_breakout,218.28,215.49,2.7697898591677284,0.49617145640526034,8.332303437537071,7.130851690325886,1.2014517472111856,stop_loss,73.19602128252679,False
2019-08-14 16:00:00+00:00,2019-08-18 12:00:00+00:00,short,squeeze_breakout,186.46,193.83,2.5400627088347423,0.386617298578199,-18.246642071422738,-19.2126025189655,0.9659604475427641,stop_loss,36.40442750706517,False
2019-08-19 16:00:00+00:00,2019-08-22 12:00:00+00:00,short,mean_reversion,198.07,191.16,4.6796717397362775,0.7689905712701054,42.809964652129196,40.998042551220706,1.8119221009084894,stop_loss,46.18707186980291,True
2019-09-03 08:00:00+00:00,2019-09-03 12:00:00+00:00,short,mean_reversion,177.07,181.26,7.012504928034615,0.9970157657657666,-28.140691400857932,-30.653482291720575,2.5127908908626435,stop_loss,56.328521578245194,False
2019-09-03 20:00:00+00:00,2019-09-06 08:00:00+00:00,short,mean_reversion,178.75,176.36,5.855169438073709,0.8624551971326169,15.04046649405176,12.961237274897405,2.079229219154355,stop_loss,60.488079383724184,False
2019-09-24 12:00:00+00:00,2019-09-30 12:00:00+00:00,short,squeeze_breakout,192.66,178.9,2.4425063214471034,0.3840034168564921,51.17700450113185,50.28656439658509,0.890440104546756,stop_loss,56.872972394548285,True
2019-10-01 04:00:00+00:00,2019-10-04 16:00:00+00:00,short,mean_reversion,180.79,177.49,4.224301598913065,0.5988690138179064,14.703906762480536,13.190423985621962,1.5134827768585728,stop_loss,33.04634569597033,False
2019-10-07 20:00:00+00:00,2019-10-08 04:00:00+00:00,short,mean_reversion,179.85,180.98,5.8318977266563055,0.8145380434782622,-5.541177624982462,-7.645501281691857,2.104323656709395,trend_reversal,48.27031486762223,False
2019-10-16 08:00:00+00:00,2019-10-20 16:00:00+00:00,short,squeeze_breakout,176.73,175.53,3.985275116717184,0.5506832851101713,5.4866478114380035,4.082794798823208,1.4038530126147952,stop_loss,66.3622105188495,False
2019-10-23 12:00:00+00:00,2019-10-25 08:00:00+00:00,short,squeeze_breakout,158.43,165.54,3.7851865442113724,0.46764073371283965,-26.312989225143394,-27.53927610987155,1.2262868847281583,stop_loss,41.137275242047025,False
2019-10-25 16:00:00+00:00,2019-10-26 16:00:00+00:00,long,squeeze_breakout,180.67,176.39,2.389656273026342,0.3442270005443658,-9.795989649705078,-10.649240318551863,0.8532506688467857,regime_flip,69.65780823694149,False
2019-11-19 08:00:00+00:00,2019-11-22 12:00:00+00:00,short,squeeze_breakout,174.65,148.06,4.7203852945359275,0.6631678871711418,95.18491732946393,93.6304472481203,1.5544700813436263,take_profit_full,52.75556132606249,True
2019-12-16 16:00:00+00:00,2019-12-18 16:00:00+00:00,short,squeeze_breakout,131.79,128.74,5.483243925049538,0.540914687774846,36.25405735120323,34.844315338072995,1.4097420131302363,stop_loss,41.12735796899533,True
2019-12-23 04:00:00+00:00,2019-12-26 16:00:00+00:00,short,mean_reversion,131.67,128.97,13.17198772767521,1.2658838071693443,49.285231321010315,45.86407094850123,3.4211603725090822,stop_loss,51.21866474647343,True
2020-01-02 16:00:00+00:00,2020-01-03 08:00:00+00:00,short,squeeze_breakout,127.62,132.46,7.121893720713027,0.6426906474820142,-33.561069531613676,-35.41333165049672,1.8522621188830442,stop_loss,62.2506430404713,False
2020-01-14 16:00:00+00:00,2020-01-19 12:00:00+00:00,long,squeeze_breakout,165.42,164.81,3.4939962607140633,0.41946748777395393,-1.5533608575882067,-2.707183242763812,1.153822385175605,stop_loss,74.83333333333334,False
2020-01-23 20:00:00+00:00,2020-01-24 00:00:00+00:00,long,mean_reversion,162.81,158.99,7.561040827417656,0.895544554455447,-27.652162903623527,-30.08530584188653,2.433142938263002,stop_loss,56.06296620428622,False
2020-01-24 08:00:00+00:00,2020-01-25 00:00:00+00:00,long,mean_reversion,160.63,159.05,7.059284027536578,0.8441516516516532,-10.019735970164483,-12.276447888087375,2.2567119179228934,stop_loss,53.30439752345244,False
2020-01-26 16:00:00+00:00,2020-02-05 08:00:00+00:00,long,squeeze_breakout,166.18,197.53,4.987459769573367,0.6232306455933565,108.68263358153177,106.91714763499935,1.7654859465324284,take_profit_full,61.66981574709291,True
2020-02-23 04:00:00+00:00,2020-02-24 16:00:00+00:00,long,squeeze_breakout,270.36,263.36,2.6050827992489665,0.490480756770766,-17.531269409137817,-18.921654200752975,1.3903847916151584,stop_loss,61.163727679118495,False
2020-03-06 04:00:00+00:00,2020-03-08 00:00:00+00:00,long,squeeze_breakout,235.52,231.62,2.9586183915838906,0.4919844822441058,-10.841797923591354,-12.223886919035852,1.3820889954444988,stop_loss,52.51260026527191,False
2020-03-08 12:00:00+00:00,2020-03-12 08:00:00+00:00,short,squeeze_breakout,216.73,136.59,2.0284710561922927,0.31325831096427825,115.84949127406901,115.08564007079396,0.7638512032750506,take_profit_full,30.81111392845959,True
2020-03-28 00:00:00+00:00,2020-03-30 08:00:00+00:00,short,squeeze_breakout,126.12,133.43,4.174585500652437,0.3468238067177374,-29.98972128642704,-31.073234953121382,1.0835136666943401,stop_loss,58.6630223008412,False
2020-04-10 12:00:00+00:00,2020-04-10 16:00:00+00:00,short,squeeze_breakout,153.06,158.12,3.1331554520251537,0.32261969286359554,-15.374205813760312,-16.3491811273215,0.9749753135611874,regime_flip,71.1946121358597,False
2020-05-04 12:00:00+00:00,2020-05-06 20:00:00+00:00,long,mean_reversion,206.0,198.97,4.693588859781853,0.6579067433159957,-32.029050379151364,-33.929813059697224,1.9007626805458568,stop_loss,68.66611699391828,False
2020-05-14 08:00:00+00:00,2020-05-15 16:00:00+00:00,long,squeeze_breakout,202.54,194.76,3.617842657174417,0.5107276657060518,-27.41405802103286,-28.851426908728257,1.4373688876953958,stop_loss,49.877283290426746,False
2020-05-22 04:00:00+00:00,2020-05-24 20:00:00+00:00,long,mean_reversion,201.81,199.9,4.97599125967147,0.7146607983001971,-8.499938509858191,-10.498843958780817,1.9989054489226263,stop_loss,73.69856173974443,False
2020-05-26 12:00:00+00:00,2020-05-26 16:00:00+00:00,short,squeeze_breakout,197.63,199.3,3.5384550532130326,0.5017809212912585,-5.209915066699329,-6.614434030971179,1.404518964271849,regime_flip,69.85819288588496,False
2020-06-12 04:00:00+00:00,2020-06-12 12:00:00+00:00,long,mean_reversion,235.48,236.33,5.181442901055245,0.8801110577179774,5.624352640237565,3.17969606509069,2.444656575146875,trend_reversal,67.88575993930104,False
2020-06-22 00:00:00+00:00,2020-06-24 08:00:00+00:00,long,squeeze_breakout,234.33,238.06,5.207953589829375,0.8790514469453372,39.785276097391176,37.305951671649055,2.4793244257421216,stop_loss,69.55580735718245,True
2020-06-25 04:00:00+00:00,2020-06-26 04:00:00+00:00,long,mean_reversion,231.31,229.2,5.481686954736501,0.8901918742096865,-10.298390464993993,-12.822762124519699,2.5243716595257064,trend_reversal,60.76833719246697,False
2020-06-27 16:00:00+00:00,2020-06-28 12:00:00+00:00,short,squeeze_breakout,217.84,226.15,3.8981264695092124,0.6021243830207298,-31.544263091503673,-33.27499226270107,1.7307291711973953,stop_loss,42.92611004713201,False
2020-07-01 16:00:00+00:00,2020-07-02 08:00:00+00:00,long,squeeze_breakout,231.1,228.19,5.0343016269152745,0.845414162529398,-13.486390628343312,-15.798595022569227,2.3122043942259163,regime_flip,66.90633423193539,False
2020-07-06 04:00:00+00:00,2020-07-09 12:00:00+00:00,long,squeeze_breakout,232.8,239.87,5.1125212295553455,0.8756582482536259,48.07201461726294,45.644742913106946,2.4272717041559915,stop_loss,67.28841425562815,True
2020-07-22 20:00:00+00:00,2020-07-26 04:00:00+00:00,long,squeeze_breakout,263.74,311.59,3.1659686946990693,0.5948703077170926,107.24320041237561,105.4668070374669,1.7763933749087006,take_profit_full,70.0,True
2020-07-31 08:00:00+00:00,2020-08-02 04:00:00+00:00,long,squeeze_breakout,343.86,380.21,1.9795643658340807,0.4513021468079124,75.69628464611816,74.25988304880346,1.4364015973146964,stop_loss,70.16666666666666,True
2020-08-12 04:00:00+00:00,2020-08-14 12:00:00+00:00,long,mean_reversion,379.09,436.4,2.9824016579125825,0.7147247360482651,154.36639582804662,151.9519627418669,2.4144330861797103,take_profit_full,63.42317375782824,True
2020-08-19 20:00:00+00:00,2020-08-21 12:00:00+00:00,long,mean_reversion,407.46,404.27,2.7409741071591904,0.6445694915254235,-7.626870092134728,-9.851801004139057,2.2249309120043295,stop_loss,63.19319567574857,False
2020-09-03 20:00:00+00:00,2020-09-04 08:00:00+00:00,short,squeeze_breakout,381.4,394.63,0.801358419893117,0.17751919944147085,-10.296333793838718,-10.918211968428373,0.6218781745896556,regime_flip,31.02656603660618,False
2020-09-12 16:00:00+00:00,2020-09-13 08:00:00+00:00,long,squeeze_breakout,384.67,372.05,1.8419295447264215,0.41422813629720806,-22.536615816477536,-23.930440741562915,1.3938249250853776,regime_flip,33.358739109137744,False
2020-09-20 12:00:00+00:00,2020-09-24 08:00:00+00:00,short,squeeze_breakout,370.75,338.18,2.806084930457108,0.6171085483295685,89.57233554388868,87.58015554751066,1.992179996378024,stop_loss,70.02863382735754,True
2020-09-27 04:00:00+00:00,2020-09-28 00:00:00+00:00,short,mean_reversion,354.34,358.05,4.145954476843503,0.828865497076024,-13.912413599764822,-16.865950109523364,2.953536509758543,stop_loss,67.36219307710984,False
2020-10-02 04:00:00+00:00,2020-10-04 16:00:00+00:00,short,squeeze_breakout,342.17,352.86,2.7095715720229983,0.5285644929934891,-28.038186000126736,-29.92141952982988,1.8832335297031446,stop_loss,63.894733237449486,False
2020-10-06 20:00:00+00:00,2020-10-08 12:00:00+00:00,short,squeeze_breakout,340.75,349.2,2.9648479054147314,0.5862725820326902,-24.042692876984376,-26.08828968932527,2.045596812340894,stop_loss,71.87179802409828,False
2020-10-27 04:00:00+00:00,2020-10-28 04:00:00+00:00,long,mean_reversion,394.2,396.93,4.011350014152361,0.9322927224812478,12.532259714214879,9.358760377518522,3.1734993366963575,stop_loss,63.139640754927,False
2020-10-28 20:00:00+00:00,2020-10-29 04:00:00+00:00,long,mean_reversion,388.23,387.21,3.3896712352009954,0.7723335322704404,-2.1414925962630633,-4.769979258887323,2.62848666262426,trend_reversal,69.47225214951982,False
2020-11-01 20:00:00+00:00,2020-11-02 08:00:00+00:00,long,squeeze_breakout,396.67,384.12,3.032568133718819,0.7085200306200566,-36.85580127656897,-39.22360014969529,2.3677988731263166,stop_loss,69.91419620205653,False
2020-11-03 00:00:00+00:00,2020-11-03 16:00:00+00:00,short,squeeze_breakout,374.31,383.32,2.396539725962606,0.5412456104110728,-20.695774146097992,-22.511464538679043,1.815690392581049,regime_flip,34.7199189129134,False
2020-11-05 12:00:00+00:00,2020-11-07 16:00:00+00:00,long,squeeze_breakout,414.18,431.05,1.773850685502547,0.4496370967741932,52.7085185621461,51.187157783217984,1.5213607789281147,stop_loss,67.94868915062727,True
2020-11-11 00:00:00+00:00,2020-11-15 08:00:00+00:00,long,squeeze_breakout,463.12,455.21,1.4470982413186666,0.39786941580755975,-10.776366951311187,-12.105280679261359,1.3289137279501713,stop_loss,70.5,False
2020-11-22 16:00:00+00:00,2020-11-26 00:00:00+00:00,long,squeeze_breakout,573.03,532.06,0.8884987277560397,0.30457175398633257,-35.89265645019893,-36.87452750925485,0.9818710590559218,stop_loss,70.0,False
2020-11-26 20:00:00+00:00,2020-11-27 16:00:00+00:00,long,mean_reversion,519.83,506.7,1.0462249960675027,0.332785520924788,-13.193075058660595,-14.267056403873768,1.0739813452131735,trend_reversal,38.63924044227764,False
2020-11-29 20:00:00+00:00,2020-12-01 20:00:00+00:00,long,squeeze_breakout,576.3,585.26,1.2246047518845673,0.4357891325483418,11.678198295396843,10.255746399797806,1.422451895599038,stop_loss,57.62854016589526,False
2020-12-13 04:00:00+00:00,2020-12-21 08:00:00+00:00,long,squeeze_breakout,579.02,606.64,1.348990445399793,0.4794913048621793,58.63929265089249,57.01924955529852,1.6200430955939733,stop_loss,69.73872346498227,True
2020-12-22 00:00:00+00:00,2020-12-23 08:00:00+00:00,long,mean_reversion,610.0,602.1,1.6422601813561752,0.5944425882614996,-11.97207672208648,-13.962660287908301,1.99058356582182,stop_loss,69.58736083139081,False
2021-01-02 16:00:00+00:00,2021-01-03 20:00:00+00:00,long,squeeze_breakout,784.79,978.28,0.8750463841430912,0.41114620364480015,143.5030480078056,141.98677638382628,1.516271623979307,take_profit_full,73.0,True
2021-01-04 00:00:00+00:00,2021-01-11 00:00:00+00:00,long,squeeze_breakout,1021.41,1104.14,0.4244981288404921,0.23934221537843536,57.685649270496185,56.761223940301534,0.9244253301946512,stop_loss,70.0,True
2021-01-11 20:00:00+00:00,2021-01-15 12:00:00+00:00,long,mean_reversion,1087.01,1141.52,0.2949137624643953,0.17162244762168974,16.396323400870607,15.73909923380583,0.6572241670647789,stop_loss,42.51375912851088,False
2021-01-19 04:00:00+00:00,2021-01-20 08:00:00+00:00,long,squeeze_breakout,1375.0,1265.39,0.3475955319211053,0.25377699264376297,-37.6220023974808,-38.539790164009965,0.9177877665291673,stop_loss,74.66666666666666,False
2021-01-22 00:00:00+00:00,2021-01-25 20:00:00+00:00,long,mean_reversion,1160.73,1317.88,0.3439372447744969,0.21646006665547737,67.28297458319966,66.41765427064038,0.865320312559276,stop_loss,34.94508979757269,True
