timestamp,open,high,low,close,volume
2026-03-14 10:30:00+00:00,61745.4,61819.7,61700.0,61800.0,0.93059711
2026-03-14 10:45:00+00:00,61806.9,61850.1,61800.1,61840.8,2.44182527
2026-03-14 11:00:00+00:00,61840.8,61950.0,61839.2,61925.8,2.58477612
2026-03-14 11:15:00+00:00,61928.0,61950.0,61912.7,61928.2,5.29931854
2026-03-14 11:30:00+00:00,61931.9,61987.3,61902.0,61960.9,1.5924123
2026-03-14 11:45:00+00:00,61970.1,62021.2,61962.0,62003.6,0.98302696
2026-03-14 12:00:00+00:00,62003.6,62078.6,61970.8,62014.9,2.80373902
2026-03-14 12:15:00+00:00,61986.3,62029.9,61971.0,61985.0,1.18563435
2026-03-14 12:30:00+00:00,61985.0,62011.3,61900.0,61922.3,0.7183593
2026-03-14 12:45:00+00:00,61938.8,62013.0,61938.8,62002.7,2.66859894
2026-03-14 13:00:00+00:00,62013.0,62027.8,61981.0,62026.8,2.55409581
2026-03-14 13:15:00+00:00,62026.1,62230.2,62024.4,62155.3,34.4472102
2026-03-14 13:30:00+00:00,62155.3,62156.2,62126.5,62129.3,3.72556158
2026-03-14 13:45:00+00:00,62128.1,62156.6,62069.6,62125.8,2.71247326
2026-03-14 14:00:00+00:00,62106.0,62187.8,62007.8,62007.9,2.11410117
2026-03-14 14:15:00+00:00,62007.8,62089.2,61980.0,62089.2,0.53669624
2026-03-14 14:30:00+00:00,62089.3,62104.4,61794.3,61874.4,35.87198899
2026-03-14 14:45:00+00:00,61886.6,61929.0,61870.0,61870.1,1.30612582
2026-03-14 15:00:00+00:00,61870.1,61983.1,61845.9,61929.9,1.39337967
2026-03-14 15:15:00+00:00,61935.9,61987.3,61929.9,61937.0,0.8482541
2026-03-14 15:30:00+00:00,61942.8,61942.8,61791.6,61829.4,0.69708911
2026-03-14 15:45:00+00:00,61829.4,61887.2,61827.8,61883.5,0.71074247
2026-03-14 16:00:00+00:00,61883.5,61929.5,61814.0,61874.0,1.5887557
2026-03-14 16:15:00+00:00,61876.9,61947.4,61866.9,61944.5,2.61893826
2026-03-14 16:30:00+00:00,61944.5,61975.4,61922.9,61934.1,1.56870296
2026-03-14 16:45:00+00:00,61938.6,61989.6,61900.0,61969.3,1.35604138
2026-03-14 17:00:00+00:00,61963.4,61976.5,61932.0,61975.2,0.75548322
2026-03-14 17:15:00+00:00,61975.2,62000.0,61961.5,61999.9,1.19694513
2026-03-14 17:30:00+00:00,62000.0,62000.0,61935.1,61946.8,0.84362566
2026-03-14 17:45:00+00:00,61946.8,61955.7,61891.7,61914.1,0.77973087
2026-03-14 18:00:00+00:00,61914.2,61914.2,61866.0,61894.7,0.49988295
2026-03-14 18:15:00+00:00,61894.6,61900.0,61870.0,61899.9,0.82950375
2026-03-14 18:30:00+00:00,61900.0,61959.7,61899.9,61940.7,1.05650491
2026-03-14 18:45:00+00:00,61935.9,61980.4,61930.6,61954.6,0.87816938
2026-03-14 19:00:00+00:00,61954.6,61978.0,61911.1,61978.0,0.58493713
2026-03-14 19:15:00+00:00,61978.7,61982.7,61951.1,61959.8,1.08243254
2026-03-14 19:30:00+00:00,61966.2,62000.0,61950.8,61997.6,1.38672475
2026-03-14 19:45:00+00:00,62000.0,62000.3,61981.7,61990.1,1.24355779
2026-03-14 20:00:00+00:00,61990.1,61997.9,61950.5,61973.4,0.64206198
2026-03-14 20:15:00+00:00,61979.8,62034.7,61979.1,62017.3,0.63353766
2026-03-14 20:30:00+00:00,62017.3,62096.1,62016.7,62096.1,1.09413204
2026-03-14 20:45:00+00:00,62104.5,62118.4,62081.2,62090.0,1.88436665
2026-03-14 21:00:00+00:00,62090.1,62090.1,61959.4,61967.4,1.19684649
2026-03-14 21:15:00+00:00,61955.1,62002.5,61948.9,61985.2,0.59602765
2026-03-14 21:30:00+00:00,61985.2,62040.6,61985.1,62037.8,0.51442383
2026-03-14 21:45:00+00:00,62035.6,62089.6,61994.7,62084.1,0.73252945
2026-03-14 22:00:00+00:00,62083.1,62083.1,62033.7,62037.4,2.00739943
2026-03-14 22:15:00+00:00,62011.9,62037.6,62011.9,62037.6,0.54795138
2026-03-14 22:30:00+00:00,62037.6,62080.9,62037.5,62047.4,0.62907366
2026-03-14 22:45:00+00:00,62047.4,62047.5,62008.5,62011.2,0.73862953
2026-03-14 23:00:00+00:00,62011.2,62333.0,62011.2,62229.7,3.07058846
2026-03-14 23:15:00+00:00,62260.6,62308.1,62171.9,62290.1,2.52894926
2026-03-14 23:30:00+00:00,62290.1,62436.3,62290.1,62423.5,2.40903261
2026-03-14 23:45:00+00:00,62438.0,62479.7,62364.9,62443.4,0.90070323
2026-03-15 00:00:00+00:00,62448.7,62454.3,62290.1,62319.1,1.96193229
2026-03-15 00:15:00+00:00,62319.2,62436.2,62273.9,62375.1,1.48249468
2026-03-15 00:30:00+00:00,62321.2,62361.5,62249.9,62328.6,1.2982099
2026-03-15 00:45:00+00:00,62330.2,62333.3,62242.4,62265.4,0.64939653
2026-03-15 01:00:00+00:00,62254.7,62289.0,62171.9,62222.0,1.14894692
2026-03-15 01:15:00+00:00,62222.1,62269.2,62188.0,62194.5,0.38844157
2026-03-15 01:30:00+00:00,62194.5,62222.0,62147.4,62207.1,2.74304183
2026-03-15 01:45:00+00:00,62208.2,62299.2,62176.0,62290.6,0.35738628
2026-03-15 02:00:00+00:00,62260.7,62584.5,62260.7,62532.7,5.26513045
2026-03-15 02:15:00+00:00,62538.7,62563.2,62449.8,62510.5,0.58644706
2026-03-15 02:30:00+00:00,62516.3,62626.3,62427.2,62626.3,1.94797289
2026-03-15 02:45:00+00:00,62619.1,62810.5,62612.7,62667.0,6.31640961
2026-03-15 03:00:00+00:00,62675.1,62742.6,62640.2,62672.8,1.92269048
2026-03-15 03:15:00+00:00,62662.7,62662.7,62567.3,62567.5,2.11743902
2026-03-15 03:30:00+00:00,62567.4,62650.4,62479.5,62560.9,1.90850999
2026-03-15 03:45:00+00:00,62538.6,62573.6,62514.1,62573.6,0.59566166
2026-03-15 04:00:00+00:00,62573.6,62814.3,62562.3,62798.5,1.49950221
2026-03-15 04:15:00+00:00,62804.4,62840.7,62705.2,62732.6,0.81593292
2026-03-15 04:30:00+00:00,62744.6,62776.2,62664.7,62753.7,1.00098579
2026-03-15 04:45:00+00:00,62772.5,62783.0,62700.9,62768.7,3.75159167
2026-03-15 05:00:00+00:00,62789.3,62789.3,62682.4,62741.4,0.18925448
2026-03-15 05:15:00+00:00,62741.4,62944.6,62736.9,62818.9,6.26462733
2026-03-15 05:30:00+00:00,62825.3,62881.9,62773.7,62833.2,1.01026863
2026-03-15 05:45:00+00:00,62826.4,62848.2,62700.0,62703.4,0.71991597
2026-03-15 06:00:00+00:00,62700.8,62787.0,62700.1,62754.9,1.82340034
2026-03-15 06:15:00+00:00,62765.6,62783.5,62684.6,62685.3,1.30643753
2026-03-15 06:30:00+00:00,62685.3,62685.3,62620.7,62633.4,4.20091199
2026-03-15 06:45:00+00:00,62633.4,62688.0,62633.4,62667.6,1.80703992
2026-03-15 07:00:00+00:00,62667.7,62837.1,62654.9,62819.9,3.33747906
2026-03-15 07:15:00+00:00,62820.0,62849.9,62766.4,62769.7,0.51928757
2026-03-15 07:30:00+00:00,62769.8,62769.8,62677.2,62677.2,2.44049503
2026-03-15 07:45:00+00:00,62677.2,62677.2,62636.4,62668.8,0.7601916
2026-03-15 08:00:00+00:00,62680.1,62819.7,62676.4,62790.6,3.17816641
2026-03-15 08:15:00+00:00,62790.6,62848.8,62762.8,62799.9,3.45408202
2026-03-15 08:30:00+00:00,62782.5,62785.2,62711.6,62754.9,1.12103311
2026-03-15 08:45:00+00:00,62754.9,62887.5,62754.9,62887.5,9.76279291
2026-03-15 09:00:00+00:00,62887.5,63044.3,62887.4,62992.0,8.06465871
2026-03-15 09:15:00+00:00,62991.9,63077.9,62990.0,63014.7,3.35060559
2026-03-15 09:30:00+00:00,63014.0,63032.4,62925.4,62931.5,5.60292125
2026-03-15 09:45:00+00:00,62930.6,62996.5,62899.7,62973.3,5.28559812
2026-03-15 10:00:00+00:00,62973.3,63002.6,62897.2,62976.2,2.08474756
2026-03-15 10:15:00+00:00,62975.1,63072.7,62961.4,63028.6,1.62317481
2026-03-15 10:30:00+00:00,63028.6,63028.6,62964.1,63000.9,1.60140325
2026-03-15 10:45:00+00:00,63001.5,63001.5,62955.0,62960.7,1.58413306
2026-03-15 11:00:00+00:00,62960.7,62969.2,62881.6,62902.2,1.37896436
2026-03-15 11:15:00+00:00,62903.0,62967.5,62870.1,62885.4,1.03012225
2026-03-15 11:30:00+00:00,62885.3,62945.3,62855.7,62945.3,4.03543878
2026-03-15 11:45:00+00:00,62933.1,63056.0,62933.0,63021.5,1.11537104
2026-03-15 12:00:00+00:00,63021.6,63021.6,62896.6,62911.7,1.08135754
2026-03-15 12:15:00+00:00,62911.6,62947.4,62881.7,62918.8,2.93150427
2026-03-15 12:30:00+00:00,62918.6,62918.6,62800.1,62800.1,3.13572628
2026-03-15 12:45:00+00:00,62800.1,62851.5,62800.1,62812.1,0.96984926
2026-03-15 13:00:00+00:00,62822.4,62877.1,62513.0,62660.5,13.32693266
2026-03-15 13:15:00+00:00,62660.6,62744.8,62512.9,62732.4,5.22827195
2026-03-15 13:30:00+00:00,62729.4,62775.0,62518.1,62646.7,4.71685521
2026-03-15 13:45:00+00:00,62664.7,62800.0,62626.7,62794.6,7.55210738
2026-03-15 14:00:00+00:00,62794.6,62800.0,62727.3,62775.6,4.79085713
2026-03-15 14:15:00+00:00,62765.9,62765.9,62620.2,62675.0,2.72974434
2026-03-15 14:30:00+00:00,62675.0,62683.0,62563.0,62682.9,1.66441151
2026-03-15 14:45:00+00:00,62683.6,62795.9,62654.8,62795.9,5.62859514
2026-03-15 15:00:00+00:00,62799.9,62800.0,62701.4,62760.0,0.93963988
2026-03-15 15:15:00+00:00,62760.1,62792.0,62670.3,62681.0,4.01662897
2026-03-15 15:30:00+00:00,62680.8,62747.2,62628.0,62691.8,1.1433254
2026-03-15 15:45:00+00:00,62693.9,62719.4,62682.6,62692.9,1.3602008
2026-03-15 16:00:00+00:00,62692.8,62789.7,62669.6,62757.7,2.1761643
2026-03-15 16:15:00+00:00,62757.7,62757.7,62558.2,62632.2,2.77233739
2026-03-15 16:30:00+00:00,62630.7,62705.1,62577.1,62673.6,4.96496049
2026-03-15 16:45:00+00:00,62673.6,62683.6,62574.2,62641.2,1.15402624
2026-03-15 17:00:00+00:00,62650.0,62731.2,62637.1,62698.8,2.97658821
2026-03-15 17:15:00+00:00,62698.7,62750.0,62677.5,62728.9,1.87211074
2026-03-15 17:30:00+00:00,62728.8,62756.3,62707.7,62743.3,0.49923461
2026-03-15 17:45:00+00:00,62742.3,63196.0,62736.5,62992.2,12.79622509
2026-03-15 18:00:00+00:00,62988.6,63047.3,62900.0,62902.4,1.95899422
2026-03-15 18:15:00+00:00,62900.1,62946.1,62876.9,62898.8,3.3631883
2026-03-15 18:30:00+00:00,62905.8,62993.0,62865.7,62870.3,5.38521776
2026-03-15 18:45:00+00:00,62887.2,62892.2,62555.9,62607.6,4.8862729
2026-03-15 19:00:00+00:00,62607.5,62688.4,62551.1,62669.4,2.30875113
2026-03-15 19:15:00+00:00,62670.4,62713.0,62615.1,62700.1,2.32662715
2026-03-15 19:30:00+00:00,62700.1,62735.3,62654.9,62670.8,2.92994312
2026-03-15 19:45:00+00:00,62670.9,62700.0,62650.0,62700.0,1.14661617
2026-03-15 20:00:00+00:00,62700.0,62700.0,62668.7,62685.9,1.65717674
2026-03-15 20:15:00+00:00,62688.4,62700.0,62603.5,62648.7,1.39789634
2026-03-15 20:30:00+00:00,62651.7,63020.6,62651.7,62970.3,4.35241729
2026-03-15 20:45:00+00:00,62970.3,62979.3,62865.7,62865.7,0.66783031
2026-03-15 21:00:00+00:00,62865.7,62886.2,62751.7,62776.2,6.08437163
2026-03-15 21:15:00+00:00,62776.2,62878.1,62776.2,62856.1,1.52902489
2026-03-15 21:30:00+00:00,62856.1,63216.4,62856.1,63143.9,10.58633148
2026-03-15 21:45:00+00:00,63160.7,63216.4,63080.1,63142.4,5.68247706
2026-03-15 22:00:00+00:00,63143.2,63257.7,62839.0,62839.0,18.21299967
2026-03-15 22:15:00+00:00,62850.2,63030.4,62799.0,62983.5,6.16557054
2026-03-15 22:30:00+00:00,63010.4,63478.7,63009.8,63368.3,11.59682391
2026-03-15 22:45:00+00:00,63406.0,63943.7,63406.0,63651.0,33.89420758
2026-03-15 23:00:00+00:00,63663.3,64050.0,63659.9,63850.1,14.36640859
2026-03-15 23:15:00+00:00,63850.2,63983.1,63450.6,63450.6,12.7919475
2026-03-15 23:30:00+00:00,63450.7,63649.8,63363.5,63585.7,11.15447379
2026-03-15 23:45:00+00:00,63599.4,63699.9,63483.6,63689.6,3.27479613
2026-03-16 00:00:00+00:00,63689.7,63835.1,63558.0,63558.0,4.52340156
2026-03-16 00:15:00+00:00,63558.1,63681.5,63349.3,63359.8,3.02957528
2026-03-16 00:30:00+00:00,63361.2,63479.6,63324.5,63376.2,6.04979483
2026-03-16 00:45:00+00:00,63376.2,63464.9,63359.8,63361.4,0.32266411
2026-03-16 01:00:00+00:00,63350.1,63422.7,63178.2,63196.2,2.40221751
2026-03-16 01:15:00+00:00,63210.9,63532.6,63210.9,63510.1,1.57298219
2026-03-16 01:30:00+00:00,63510.1,63510.2,63385.9,63428.1,0.72335238
2026-03-16 01:45:00+00:00,63438.5,63640.9,63427.8,63546.1,2.04637787
2026-03-16 02:00:00+00:00,63575.4,63663.0,63511.9,63521.9,2.91176651
2026-03-16 02:15:00+00:00,63532.0,63550.1,63264.1,63313.9,2.85492096
2026-03-16 02:30:00+00:00,63309.3,63327.2,63239.5,63297.8,0.34803164
2026-03-16 02:45:00+00:00,63310.3,63427.2,63265.2,63380.8,1.09043184
2026-03-16 03:00:00+00:00,63371.6,63416.7,63294.3,63385.0,1.84651444
2026-03-16 03:15:00+00:00,63385.0,63651.1,63344.1,63644.6,1.70957643
2026-03-16 03:30:00+00:00,63653.2,64878.6,63653.2,64421.7,70.69140675
2026-03-16 03:45:00+00:00,64433.8,64501.4,64247.7,64259.1,5.02257984
2026-03-16 04:00:00+00:00,64262.6,64471.6,64259.9,64368.9,10.97505599
2026-03-16 04:15:00+00:00,64366.3,64686.0,64296.5,64329.4,5.8508613
2026-03-16 04:30:00+00:00,64319.8,64500.0,64319.8,64358.5,2.65472258
2026-03-16 04:45:00+00:00,64356.9,65078.9,64332.1,64537.0,34.77443737
2026-03-16 05:00:00+00:00,64537.0,64747.3,64465.0,64597.5,5.37713984
2026-03-16 05:15:00+00:00,64565.1,64658.8,64500.0,64624.4,3.93747876
2026-03-16 05:30:00+00:00,64622.4,64775.6,64477.7,64740.5,8.94094672
2026-03-16 05:45:00+00:00,64737.3,64937.4,64716.5,64869.2,10.90338325
2026-03-16 06:00:00+00:00,64894.8,64894.8,64371.2,64462.6,15.49600449
2026-03-16 06:15:00+00:00,64462.8,64607.8,64447.9,64528.1,11.0810964
2026-03-16 06:30:00+00:00,64510.3,64648.0,64500.1,64606.9,45.9231899
2026-03-16 06:45:00+00:00,64614.6,64624.2,64500.1,64500.1,3.57286479
2026-03-16 07:00:00+00:00,64500.1,64646.0,64467.9,64634.8,8.29964323
2026-03-16 07:15:00+00:00,64634.7,64634.7,64482.4,64618.4,7.52161856
2026-03-16 07:30:00+00:00,64618.5,64646.0,64350.3,64353.7,6.51697808
2026-03-16 07:45:00+00:00,64350.1,64376.2,64222.6,64296.1,17.08357232
2026-03-16 08:00:00+00:00,64296.1,64534.2,64296.1,64336.5,7.92646825
2026-03-16 08:15:00+00:00,64347.5,64347.5,64120.0,64126.0,5.91080059
2026-03-16 08:30:00+00:00,64122.8,64123.9,63709.6,63757.1,16.21020485
2026-03-16 08:45:00+00:00,63743.0,63969.0,63733.0,63909.9,18.45895217
2026-03-16 09:00:00+00:00,63910.6,63992.3,63850.0,63901.6,10.18260655
2026-03-16 09:15:00+00:00,63901.5,64021.0,63901.5,64020.0,3.37024871
2026-03-16 09:30:00+00:00,64020.0,64022.8,63950.0,63971.1,5.66107264
2026-03-16 09:45:00+00:00,63950.1,64050.0,63950.0,63975.8,7.16257429
2026-03-16 10:00:00+00:00,63975.8,64144.1,63975.8,64015.9,13.99188334
2026-03-16 10:15:00+00:00,64016.0,64059.1,63950.0,64008.6,4.15419282
2026-03-16 10:30:00+00:00,64015.3,64033.6,63835.8,63877.5,8.55001865
2026-03-16 10:45:00+00:00,63878.9,64296.3,63855.9,64296.3,19.11805684
2026-03-16 11:00:00+00:00,64296.3,64333.5,64155.4,64155.7,7.09912176
2026-03-16 11:15:00+00:00,64155.7,64257.0,64100.9,64105.0,8.42197629
2026-03-16 11:30:00+00:00,64105.0,64194.4,64085.0,64123.1,4.68944668
2026-03-16 11:45:00+00:00,64120.9,64164.5,64081.5,64093.7,3.41360206
2026-03-16 12:00:00+00:00,64093.4,64281.6,64002.0,64099.4,5.36643967
2026-03-16 12:15:00+00:00,64095.3,64350.0,64020.3,64349.9,12.13318768
2026-03-16 12:30:00+00:00,64350.0,64473.7,64255.3,64326.8,13.79762408
2026-03-16 12:45:00+00:00,64313.1,64400.8,64250.1,64394.8,4.59746417
2026-03-16 13:00:00+00:00,64392.4,64502.5,64352.8,64449.6,12.8038098
2026-03-16 13:15:00+00:00,64449.6,64475.6,64328.1,64379.0,8.27046553
2026-03-16 13:30:00+00:00,64392.7,64860.0,64338.7,64505.1,25.46862719
2026-03-16 13:45:00+00:00,64505.2,64768.7,64267.7,64469.9,13.49511126
2026-03-16 14:00:00+00:00,64474.7,64766.4,64355.5,64628.9,17.98968765
2026-03-16 14:15:00+00:00,64626.7,64713.7,64071.8,64073.7,13.63785026
2026-03-16 14:30:00+00:00,64072.7,64072.8,63577.9,63695.4,18.84054363
2026-03-16 14:45:00+00:00,63695.7,64073.9,63600.1,64053.5,11.62636212
2026-03-16 15:00:00+00:00,64053.6,64187.1,63865.4,64118.4,18.83358176
2026-03-16 15:15:00+00:00,64091.5,64301.4,64014.0,64263.4,9.57515193
2026-03-16 15:30:00+00:00,64270.0,64434.0,63953.4,64006.3,12.84282619
2026-03-16 15:45:00+00:00,63999.3,64040.2,63734.1,63812.6,23.75060944
2026-03-16 16:00:00+00:00,63797.9,63962.6,63700.0,63840.1,4.49638133
2026-03-16 16:15:00+00:00,63844.0,64015.4,63843.5,63966.2,9.67045465
2026-03-16 16:30:00+00:00,63966.2,64116.6,63919.6,64104.1,3.19270199
2026-03-16 16:45:00+00:00,64110.7,64288.7,64055.4,64188.3,6.66249004
2026-03-16 17:00:00+00:00,64189.5,64275.2,64099.2,64222.4,8.30281226
2026-03-16 17:15:00+00:00,64222.4,64273.8,64100.1,64100.2,6.68777001
2026-03-16 17:30:00+00:00,64110.3,64343.8,64083.2,64287.1,4.20210556
2026-03-16 17:45:00+00:00,64284.7,64407.0,64225.4,64349.6,4.34782647
2026-03-16 18:00:00+00:00,64349.6,64607.8,64312.8,64527.5,15.56615115
2026-03-16 18:15:00+00:00,64511.0,64577.5,64417.3,64463.8,7.03569323
2026-03-16 18:30:00+00:00,64463.8,64564.1,64235.8,64408.4,8.88922201
2026-03-16 18:45:00+00:00,64400.1,64400.5,64152.1,64175.0,4.89977973
2026-03-16 19:00:00+00:00,64177.8,64595.3,64085.5,64397.4,6.11600333
2026-03-16 19:15:00+00:00,64397.3,64453.9,64233.6,64353.7,3.90795255
2026-03-16 19:30:00+00:00,64353.3,64460.1,64349.4,64430.0,3.87774925
2026-03-16 19:45:00+00:00,64430.1,64430.1,64188.8,64289.2,3.40802441
2026-03-16 20:00:00+00:00,64297.9,64304.1,64176.7,64218.5,5.37551041
2026-03-16 20:15:00+00:00,64198.3,64386.3,64198.3,64329.3,2.02553619
2026-03-16 20:30:00+00:00,64300.1,64422.5,64300.1,64362.0,3.70886138
2026-03-16 20:45:00+00:00,64368.4,64540.1,64368.4,64534.9,4.12680538
2026-03-16 21:00:00+00:00,64535.0,64753.6,64465.1,64644.0,9.44103428
2026-03-16 21:15:00+00:00,64626.5,64722.1,64521.4,64555.5,9.15051023
2026-03-16 21:30:00+00:00,64555.6,64988.0,64555.0,64683.1,17.93872475
2026-03-16 21:45:00+00:00,64683.1,64839.2,64648.4,64675.0,3.86567755
2026-03-16 22:00:00+00:00,64669.7,65117.0,64668.9,65115.7,38.6979054
2026-03-16 22:15:00+00:00,65101.9,65132.0,64863.6,64920.3,8.55560441
2026-03-16 22:30:00+00:00,64909.8,65037.8,64890.2,65021.0,3.53253526
2026-03-16 22:45:00+00:00,65030.1,65100.0,64950.0,65007.7,3.46997414
2026-03-16 23:00:00+00:00,65030.0,65032.4,64584.0,64726.0,6.54737462
2026-03-16 23:15:00+00:00,64731.4,64899.9,64731.4,64899.9,1.63044049
2026-03-16 23:30:00+00:00,64900.0,65138.0,64892.8,65121.0,8.28550829
2026-03-16 23:45:00+00:00,65138.0,65138.0,64950.5,65132.0,2.73293339
2026-03-17 00:00:00+00:00,65132.0,65648.1,64945.4,65612.9,30.76636842
2026-03-17 00:15:00+00:00,65605.9,65676.0,65134.2,65332.2,4.53785564
2026-03-17 00:30:00+00:00,65345.6,65468.6,65210.5,65275.1,1.60870445
2026-03-17 00:45:00+00:00,65263.0,65501.6,65210.5,65501.6,0.98304725
2026-03-17 01:00:00+00:00,65515.6,66104.6,65338.3,65990.6,13.25682543
2026-03-17 01:15:00+00:00,65997.8,66122.9,65818.9,66085.8,2.13488817
2026-03-17 01:30:00+00:00,66085.8,66126.0,65754.4,65850.0,7.09459367
2026-03-17 01:45:00+00:00,65846.6,65956.8,65661.3,65813.0,3.95619979
2026-03-17 02:00:00+00:00,65806.2,65852.2,65400.2,65467.2,3.05965025
2026-03-17 02:15:00+00:00,65502.1,65503.3,65371.8,65387.8,6.62841118
2026-03-17 02:30:00+00:00,65398.3,65636.5,65371.1,65582.2,3.97882009
2026-03-17 02:45:00+00:00,65572.8,65584.8,65379.5,65412.9,1.91496058
2026-03-17 03:00:00+00:00,65419.3,65532.3,65200.2,65200.2,3.84293882
2026-03-17 03:15:00+00:00,65201.6,65227.0,65010.8,65077.0,3.94977725
2026-03-17 03:30:00+00:00,65072.6,65091.8,64661.4,64745.0,10.63565182
2026-03-17 03:45:00+00:00,64707.1,64833.8,64640.0,64798.5,7.56498774
2026-03-17 04:00:00+00:00,64796.1,64976.1,64784.2,64969.5,1.46381596
2026-03-17 04:15:00+00:00,64989.9,64991.1,64673.0,64766.7,1.86603633
2026-03-17 04:30:00+00:00,64768.3,64826.3,64379.0,64455.7,8.88055116
2026-03-17 04:45:00+00:00,64436.7,64617.9,64432.6,64562.7,3.79464442
2026-03-17 05:00:00+00:00,64573.2,64697.8,64466.7,64645.3,2.18323711
2026-03-17 05:15:00+00:00,64634.8,64746.4,64541.9,64731.8,2.77215491
2026-03-17 05:30:00+00:00,64731.8,64775.2,64366.7,64405.9,3.69071351
2026-03-17 05:45:00+00:00,64376.8,64522.0,64259.1,64491.2,6.92692004
2026-03-17 06:00:00+00:00,64502.2,64666.0,64398.2,64648.3,3.99830864
2026-03-17 06:15:00+00:00,64648.4,64739.8,64600.0,64698.5,3.20271397
2026-03-17 06:30:00+00:00,64695.0,64726.3,64478.6,64487.8,6.99527912
2026-03-17 06:45:00+00:00,64487.8,64544.2,64452.1,64541.2,3.27387865
2026-03-17 07:00:00+00:00,64541.2,64721.8,64541.1,64714.8,5.64764134
2026-03-17 07:15:00+00:00,64714.8,64816.0,64714.8,64750.4,8.24915893
2026-03-17 07:30:00+00:00,64750.2,64750.2,64655.6,64704.9,7.09630414
