equity
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
1000.0
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
999.8925845788062
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
1013.814495246702
